ip,request_count,max_req_count_5min,avg_req_count_5min,requests_per_second,avg_time_between_requests,unique_endpoints,unique_ids_accessed,status_404_count,max_error_rate_5min,suspicious_ua_ratio,bot_ratio,mobile_ratio,post_frequency,max_repeated_endpoint_hits,login_attempt_count,failed_login_count,failed_login_rate,max_login_req_per_min,avg_time_between_login_attempts,iso_prediction,iso_score_raw
176.65.183.12,2,2,2.0,0.4,5.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27392319194713416
176.65.185.206,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
176.65.189.250,2,2,2.0,0.0198019801980198,101.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.268540657493321
176.65.189.88,5,5,5.0,5.0,0.0,5,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.20233246238561364
177.9.252.254,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24278264169499403
178.128.0.34,4,4,4.0,0.3636363636363636,3.6666666666666665,2,0,1,0.25,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.11572344925911598
178.128.170.164,2,2,2.0,0.0606060606060606,33.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2729068832344626
178.128.37.86,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
178.131.133.79,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
178.131.205.24,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2663234326004844
178.131.64.173,2,2,2.0,0.5,4.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2714490743435796
178.154.148.114,2,2,2.0,2.0,1.0,1,0,0,0.5,1.0,1.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.048293195875328654
178.173.152.46,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
178.173.202.102,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
178.22.123.59,1,1,1.0,1.0,0.0,1,13,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.23939760689993062
178.238.197.215,3,2,1.5,0.004360465116279,344.0,3,10,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.22253239055226381
178.238.206.61,82,36,27.33333333333333,0.08,12.65432098765432,50,55,0,0.0769230769230769,0.0,0.0,1.0,0.0,20,0,0,0.0,0.0,0.0,1,0.07986588364722869
178.253.33.51,7,7,7.0,0.0496453900709219,23.5,7,23,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2499318965244342
178.253.46.56,2,2,2.0,0.0338983050847457,59.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27210129533899946
178.255.215.87,1,1,1.0,1.0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.16520309451689275
178.47.232.191,1,1,1.0,1.0,0.0,1,10,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.12068751382975546
178.62.40.168,26,26,26.0,4.333333333333333,0.24,26,24,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.14551725444473163
180.163.220.3,15,15,15.0,0.6818181818181818,1.5714285714285714,15,18,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24020802602974062
180.163.220.4,2,2,2.0,0.6666666666666666,3.0,2,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2693296313846771
180.163.220.68,5,5,5.0,0.3846153846153846,3.25,5,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26331124977377696
180.94.84.217,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
185.108.164.208,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2646730848767229
185.129.234.23,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2663234326004844
185.129.235.122,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
185.130.78.21,4,1,1.0,0.0005232862375719,2548.0,1,0,0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,1,0.1326105713351028
185.130.78.23,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24278264169499403
185.130.78.24,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24278264169499403
185.144.64.124,17,17,17.0,0.7083333333333334,1.5,17,12,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2329119463404738
185.148.3.141,51,44,17.0,0.0805687203791469,12.66,49,32,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.1467959892006228
185.162.235.134,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
185.204.180.194,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24763291631524303
185.217.117.2,2,2,2.0,2.0,1.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2536539520553533
185.239.173.75,12,12,12.0,1.5,0.7272727272727273,7,1,8,0.6666666666666666,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.055525537941298664
185.30.7.254,38,34,19.0,0.8636363636363636,1.1891891891891893,38,23,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.16580094336931628
185.41.2.182,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
185.6.154.86,40,40,40.0,0.5714285714285714,1.794871794871795,38,48,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0,1,0.1923089552060614
185.71.195.66,160,160,160.0,0.7655502392344498,1.3144654088050314,160,132,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.003921145502940537
185.72.24.27,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
185.85.137.160,3,3,3.0,0.5,3.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2713079627722512
185.89.217.179,5,5,5.0,0.0294117647058823,42.5,5,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26068264167172994
185.89.217.250,3,3,3.0,0.0294117647058823,51.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2720322420764328
185.95.152.146,91,91,91.0,18.2,0.0555555555555555,91,61,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.02002581724897301
185.95.152.85,1,1,1.0,1.0,0.0,1,6,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2478017859782055
186.30.187.8,2,2,2.0,0.6666666666666666,3.0,1,2,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.21895981074770537
186.88.57.87,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24278264169499403
187.207.117.248,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24278264169499403
188.118.111.235,2,2,2.0,2.0,0.0,2,6,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.22615878345855367
188.136.208.128,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
188.158.123.234,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
188.158.38.30,6,3,2.0,0.012396694214876,96.8,6,12,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2579887429608
188.159.215.176,5,5,5.0,0.0326797385620915,38.25,5,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2605109951137874
188.159.234.60,9,9,9.0,1.8,0.625,9,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2358842958888337
188.159.243.71,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
188.159.34.4,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
188.159.55.74,5,4,2.5,0.0268817204301075,46.5,5,10,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26652805723569123
188.159.63.26,2,2,2.0,0.1428571428571428,14.0,2,6,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2479497181869989
188.159.74.40,4,2,2.0,0.0004858496295396,2744.333333333333,4,11,0,0.0,0.0,0.0,0.5,0.0,1,0,0,0.0,0.0,0.0,1,0.14934044594878854
188.166.113.28,45,40,22.5,0.5769230769230769,1.7727272727272727,38,34,0,0.0,0.0,0.0,1.0,0.0444444444444444,5,0,0,0.0,0.0,0.0,1,0.0888715333264628
188.19.139.184,1,1,1.0,1.0,0.0,1,10,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.12068751382975546
188.208.71.228,108,108,108.0,0.7248322147651006,1.3925233644859814,100,99,0,0.0,0.0,0.0,1.0,0.0,8,0,0,0.0,0.0,0.0,1,0.04244107963583443
188.208.75.72,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
188.210.125.85,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
188.210.132.203,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
188.211.189.185,11,11,11.0,11.0,0.1,6,1,8,0.7272727272727273,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,-1,-0.01697312562443687
188.211.51.28,3,3,3.0,0.1666666666666666,9.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27319295250237563
188.212.176.37,3,3,3.0,0.1428571428571428,10.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27319295250237563
188.212.210.55,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
188.214.98.140,2,2,2.0,0.0689655172413793,29.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2729068832344626
188.215.168.116,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
188.226.140.24,4,3,2.0,0.0134228187919463,99.33333333333331,4,11,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26623323089062134
188.226.164.216,148,115,74.0,1.1746031746031746,0.8571428571428571,140,103,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,1,0.05362626086374278
188.229.105.27,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
188.229.125.187,2,2,2.0,0.4,5.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27392319194713416
188.229.127.25,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
188.229.35.81,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24763291631524303
188.229.4.176,35,35,35.0,2.5,0.4117647058823529,35,26,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1767941564434624
188.229.51.254,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
188.229.57.121,145,145,145.0,1.9863013698630136,0.5069444444444444,141,101,0,0.0,0.0,0.0,0.0,0.0206896551724137,2,0,0,0.0,0.0,0.0,-1,-0.012598317218908694
188.229.71.67,54,54,54.0,0.6585365853658537,1.5471698113207548,48,54,0,0.0,0.0,0.0,1.0,0.0,5,0,0,0.0,0.0,0.0,1,0.14622182650737592
188.229.9.189,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
188.240.253.103,4,4,4.0,0.0597014925373134,22.33333333333333,4,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26745586579000774
188.245.49.73,2,2,2.0,0.0869565217391304,23.0,2,6,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24696181682591845
188.25.76.139,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24278264169499403
188.34.113.81,3,3,3.0,0.3,5.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27360754563451667
190.2.151.58,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
190.2.153.80,23,23,23.0,0.6216216216216216,1.681818181818182,23,32,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.22290429126883815
192.119.14.199,11,11,11.0,1.2222222222222223,0.9,6,6,8,0.7272727272727273,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.054002291842341954
192.119.164.118,11,11,11.0,1.375,0.8,6,1,8,0.7272727272727273,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.05324247989632913
192.119.164.239,2,2,2.0,0.0131578947368421,152.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2630717532428259
192.119.167.178,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
192.119.167.185,45,45,45.0,0.6617647058823529,1.5454545454545454,43,40,0,0.0222222222222222,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.16940580734397653
192.119.167.189,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
192.119.167.2,2,2,2.0,0.125,16.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2738215632615118
192.119.167.210,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
192.15.105.90,2,1,1.0,0.1428571428571428,14.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27199035965466933
192.15.106.132,4,4,4.0,0.0384615384615384,34.666666666666664,4,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26745586579000774
192.15.112.89,14,14,14.0,0.3684210526315789,2.923076923076923,13,28,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.23593440786742487
192.15.114.206,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
192.15.135.20,8,8,8.0,8.0,0.0,8,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.15936469444684453
192.15.140.5,102,102,102.0,0.4903846153846153,2.0594059405940595,95,112,0,0.0098039215686274,0.0,0.0,1.0,0.0,7,0,0,0.0,0.0,0.0,1,0.048341759859019784
192.15.185.192,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2757846831061332
192.15.192.243,17,14,8.5,0.1297709923664122,8.1875,8,4,0,0.0,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0,1,0.21866616695467567
192.15.21.99,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24278264169499403
192.15.234.21,3,3,3.0,0.0422535211267605,35.5,3,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2718663878105258
192.15.246.55,8,4,4.0,0.003638017280582,314.1428571428572,8,19,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.23525084011601255
192.15.247.191,93,63,46.5,0.2113636363636363,4.782608695652174,84,89,0,0.0,0.0,0.0,1.0,0.0,9,0,0,0.0,0.0,0.0,1,0.08662488759347386
192.15.253.17,3,2,1.5,0.0337078651685393,44.5,3,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27031017213683095
192.15.6.66,21,16,10.5,0.031578947368421,33.25,20,47,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.21581161713604213
192.15.62.58,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
192.15.66.190,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
192.15.81.106,2,2,2.0,0.08,25.0,2,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27329145757547596
192.15.86.214,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
192.15.94.153,2,2,2.0,0.4,5.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27392319194713416
192.95.47.202,19,19,19.0,1.5833333333333333,0.6666666666666666,18,31,0,0.0526315789473684,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.18943727718879388
192.99.55.164,4,4,4.0,0.5,2.6666666666666665,2,0,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,1,0.20602881481512225
194.5.176.130,12,10,6.0,0.0397350993377483,27.454545454545453,12,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.13896104939675014
194.94.127.7,459,239,114.75,0.110257026183041,9.089519650655022,269,196,0,0.0,0.0,0.0,0.0,0.0,8,1,0,0.0,1.0,0.0,-1,-0.1245470878627365
195.154.122.101,5,5,5.0,1.6666666666666667,0.75,5,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.10774215092731748
195.154.122.226,5,5,5.0,1.6666666666666667,0.75,5,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.10774215092731748
195.154.122.9,6,6,6.0,2.0,0.6,6,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.0912675912835893
195.154.123.43,5,5,5.0,1.6666666666666667,0.75,5,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.10774215092731748
195.154.123.60,5,5,5.0,1.6666666666666667,0.75,5,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.10774215092731748
195.154.123.62,6,6,6.0,2.0,0.6,6,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.0912675912835893
195.181.102.228,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
195.181.14.187,28,28,28.0,4.0,0.2592592592592592,28,22,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.17563403206958123
195.181.169.48,2,2,2.0,0.2,10.0,2,8,0,0.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.19566837068775034
195.181.3.169,2,2,2.0,0.0869565217391304,23.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2729068832344626
195.181.99.14,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
195.201.226.108,19,7,6.333333333333333,0.0250990752972258,42.05555555555556,16,18,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0,1,0.2243140136695017
195.201.43.11,30,30,30.0,0.8333333333333334,1.2413793103448276,28,28,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.20547231546218364
195.201.58.169,5,5,5.0,0.2777777777777778,4.5,5,17,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.23039127212987082
196.195.253.139,83,83,83.0,3.608695652173913,0.2804878048780488,79,76,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.06338785515777523
196.64.216.172,4,4,4.0,1.3333333333333333,1.0,2,0,1,0.25,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.10783953649253775
198.52.38.67,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2663234326004844
198.84.74.60,2,2,2.0,1.0,2.0,1,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.21495186060203098
199.58.86.211,4,4,4.0,0.5714285714285714,2.333333333333333,2,0,0,0.0,1.0,1.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.12349321864234963
2.121.205.40,12,12,12.0,3.0,0.3636363636363636,7,15,8,0.6666666666666666,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.0537223936219281
2.144.129.170,34,34,34.0,0.3820224719101123,2.696969696969697,32,32,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.2051644836106727
2.176.232.184,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
2.176.48.186,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
2.176.51.226,2,2,2.0,0.25,8.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2750249841454396
2.177.12.140,18,18,18.0,0.782608695652174,1.3529411764705883,18,17,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2294026006249798
2.177.13.70,3,3,3.0,0.0410958904109589,36.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2718663878105258
2.177.149.104,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24763291631524303
2.177.154.167,8,3,2.6666666666666665,0.0154440154440154,74.0,8,18,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25522657150318767
2.177.228.113,2,2,2.0,0.4,5.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27392319194713416
2.177.229.176,4,4,4.0,0.048780487804878,27.33333333333333,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26750997622821326
2.177.246.160,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2660360988089254
2.177.39.6,24,24,24.0,0.5106382978723404,2.0434782608695654,23,27,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.2159841581252529
2.177.86.202,8,7,4.0,0.0067911714770797,168.28571428571428,8,22,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.20849757967355037
2.177.89.120,2,2,2.0,0.1111111111111111,18.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2738215632615118
2.178.123.68,37,17,12.333333333333334,0.0483660130718954,21.25,28,32,0,0.0588235294117647,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0,1,0.18471477548633142
2.178.15.173,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
2.178.17.203,76,76,76.0,2.375,0.4266666666666667,65,44,0,0.0394736842105263,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,1,0.07834831794046371
2.178.195.249,58,58,58.0,0.8529411764705882,1.1929824561403508,56,51,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0,1,0.15515081507639172
2.178.20.160,123,123,123.0,1.1388888888888888,0.8852459016393442,107,66,0,0.024390243902439,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,1,0.04805036926583384
2.178.21.220,159,138,79.5,0.0908052541404911,11.082278481012658,116,81,2,0.0476190476190476,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,0.0,-1,-0.021984113756160162
2.178.44.116,136,97,68.0,1.1929824561403508,0.8444444444444444,107,66,0,0.0512820512820512,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,1,0.057075538637591294
2.178.5.1,76,76,76.0,1.3103448275862069,0.7733333333333333,64,36,0,0.0394736842105263,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,1,0.08827820186575541
2.178.60.155,101,70,50.5,1.7118644067796611,0.59,83,43,0,0.064516129032258,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,1,0.089520536036379
