ip,request_count,max_req_count_5min,avg_req_count_5min,requests_per_second,avg_time_between_requests,unique_endpoints,unique_ids_accessed,status_404_count,max_error_rate_5min,suspicious_ua_ratio,bot_ratio,mobile_ratio,post_frequency,max_repeated_endpoint_hits,login_attempt_count,failed_login_count,failed_login_rate,max_login_req_per_min,avg_time_between_login_attempts
74.6.168.162,3,3,3.0,1.0,1.5,2,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0
74.6.168.254,2,2,2.0,1.0,2.0,2,0,1,0.5,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
74.82.60.35,12,10,6.0,0.08,13.636363636363637,12,31,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
75.146.239.82,2,2,2.0,0.16666666666666666,12.0,1,1,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0
77.111.246.222,20,8,5.0,0.01304631441617743,80.6842105263158,20,51,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
77.111.247.106,302,158,151.0,0.6593886462882096,1.521594684385382,262,172,0,0.013888888888888888,0.0,0.0,0.0,0.033112582781456956,16,0,0,0.0,0.0,0.0
77.237.69.187,147,82,73.5,0.3288590604026846,3.0616438356164384,145,71,1,0.015384615384615385,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0
77.237.87.34,5,5,5.0,2.5,0.5,5,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
77.238.115.91,28,28,28.0,0.5384615384615384,1.9259259259259258,26,32,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0
77.42.23.78,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
77.42.40.122,3,3,3.0,0.01935483870967742,77.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
77.77.110.49,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
77.81.204.54,2,2,2.0,1.0,2.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
77.81.42.8,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
77.81.47.93,6,3,2.0,0.013452914798206279,89.2,6,12,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
78.39.247.21,6,3,2.0,0.011764705882352941,102.0,6,15,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
79.127.13.131,3,3,3.0,0.041666666666666664,36.0,3,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
79.127.18.100,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
79.127.26.24,20,20,20.0,3.3333333333333335,0.3157894736842105,20,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
79.127.7.174,30,30,30.0,0.9375,1.103448275862069,27,27,5,0.16666666666666666,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0
79.127.80.33,4,2,2.0,0.004895960832313341,272.3333333333333,4,22,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
79.127.9.165,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
79.127.91.142,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
79.137.62.29,24,24,24.0,0.7272727272727273,1.434782608695652,24,24,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
79.175.141.18,5,5,5.0,2.5,0.5,3,1,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0
8.29.198.27,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
80.191.139.171,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
80.210.146.231,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
80.210.153.161,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
80.210.234.56,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
80.210.245.49,56,56,56.0,14.0,0.07272727272727272,56,31,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
80.242.1.83,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
80.250.206.186,5,5,5.0,0.11627906976744186,10.75,5,20,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
81.91.136.100,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
82.102.13.137,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
82.99.223.75,27,26,13.5,0.5510204081632653,1.8846153846153846,27,23,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
82.99.241.66,2,2,2.0,2.0,1.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.120.114.4,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.120.121.135,2,2,2.0,0.015873015873015872,126.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.120.122.254,19,18,9.5,0.03682170542635659,28.666666666666668,19,53,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.120.138.237,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.120.148.123,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.120.160.242,139,87,69.5,0.36387434554973824,2.7681159420289854,126,122,0,0.011494252873563218,0.0,0.0,0.9784172661870504,0.0,13,0,0,0.0,0.0,0.0
83.120.175.15,2,2,2.0,0.05,40.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.120.2.57,7,7,7.0,0.03153153153153153,37.0,7,19,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.120.223.38,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.120.230.161,3,3,3.0,3.0,0.5,3,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.120.240.242,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.120.66.228,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.120.67.174,3,2,1.5,0.030612244897959183,49.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.120.70.21,3,3,3.0,0.42857142857142855,3.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.121.127.147,2,2,2.0,0.047619047619047616,42.0,2,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.121.135.169,3,1,1.0,0.003424657534246575,438.0,3,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.121.138.131,3,1,1.0,0.0017251293847038527,869.5,3,11,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
83.121.143.5,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.121.144.53,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.121.152.4,73,72,36.5,0.25259515570934254,4.013888888888889,70,71,0,0.0,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0
83.121.159.152,3,3,3.0,0.25,6.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.121.172.198,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.121.188.56,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.121.196.181,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.121.196.28,43,34,7.166666666666667,0.019060283687943262,53.714285714285715,43,92,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.121.232.38,7,4,2.3333333333333335,0.01580135440180587,73.83333333333333,7,15,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.121.252.103,3,2,1.5,0.00804289544235925,186.5,3,12,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.121.32.66,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.121.45.15,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.121.79.80,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.121.95.78,3,2,1.5,0.008902077151335312,168.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.103.93,2,1,1.0,0.05714285714285714,35.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.106.8,14,10,7.0,0.15053763440860216,7.153846153846154,14,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.112.61,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.124.140,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.141.176,2,1,1.0,0.0014214641080312722,1407.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.145.254,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.170.206,2,2,2.0,0.016666666666666666,120.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.171.225,8,6,4.0,0.0365296803652968,31.285714285714285,8,23,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
83.122.175.96,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.177.122,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.180.216,7,3,2.3333333333333335,0.010248901903367497,113.83333333333333,7,16,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.189.134,2,1,1.0,0.00784313725490196,255.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.19.86,4,4,4.0,0.04597701149425287,29.0,4,12,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.193.45,1,1,1.0,1.0,0.0,1,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.2.71,2,1,1.0,0.013513513513513514,148.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.213.172,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.219.237,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.238.32,3,3,3.0,0.42857142857142855,3.5,3,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.247.8,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.3.201,2,2,2.0,0.11764705882352941,17.0,2,11,0,0.0,0.0,0.0,1.0,0.5,1,0,0,0.0,0.0,0.0
83.122.30.90,7,4,3.5,0.020588235294117647,56.666666666666664,7,15,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.58.155,19,19,19.0,0.8636363636363636,1.2222222222222223,19,16,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.66.12,1,1,1.0,1.0,0.0,1,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.78.130,4,2,1.3333333333333333,0.007662835249042145,174.0,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.87.94,1,1,1.0,1.0,0.0,1,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.93.66,2,2,2.0,0.08,25.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.122.93.90,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.106.84,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.118.218,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.120.223,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.14.81,62,47,31.0,0.3024390243902439,3.360655737704918,59,65,0,0.0,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0
83.123.143.10,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.148.42,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.156.151,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.173.116,2,2,2.0,0.16666666666666666,12.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.178.225,7,5,3.5,0.023972602739726026,48.666666666666664,6,14,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
83.123.181.235,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.183.55,3,3,3.0,0.0297029702970297,50.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.192.36,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.209.80,2,2,2.0,0.012048192771084338,166.0,2,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.214.110,2,2,2.0,0.18181818181818182,11.0,2,7,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
83.123.231.74,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.232.132,3,3,3.0,0.02040816326530612,73.5,3,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.242.230,3,3,3.0,0.125,12.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.38.191,14,14,14.0,0.7368421052631579,1.4615384615384615,14,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.45.78,2,2,2.0,0.031746031746031744,63.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.47.9,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.57.163,4,4,4.0,0.16666666666666666,8.0,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
83.123.86.60,36,36,36.0,0.6545454545454545,1.5714285714285714,35,24,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
85.115.60.201,2,2,2.0,1.0,2.0,1,0,0,0.0,1.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0
85.132.61.122,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
85.239.198.13,3,3,3.0,0.5,3.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
85.239.219.49,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
85.97.203.104,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.106.194.57,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.107.147.16,48,48,48.0,3.2,0.3191489361702128,48,28,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
86.107.214.107,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
86.55.10.86,2,2,2.0,0.4,5.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.55.111.105,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.55.121.253,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.55.175.97,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.55.176.169,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.55.179.167,8,3,1.6,0.004195070791819612,272.42857142857144,8,33,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.55.185.143,19,15,9.5,0.4318181818181818,2.4444444444444446,19,27,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.55.189.179,77,77,77.0,1.75,0.5789473684210527,74,71,0,0.0,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0
86.55.216.175,2,2,2.0,0.00847457627118644,236.0,2,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.55.228.98,2,2,2.0,0.18181818181818182,11.0,2,6,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
86.55.27.236,22,21,11.0,0.1116751269035533,9.380952380952381,18,9,0,0.0,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0
86.55.30.186,11,11,11.0,1.2222222222222223,0.9,6,1,8,0.7272727272727273,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
86.55.4.105,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.55.46.218,147,143,73.5,0.506896551724138,1.9863013698630136,140,101,0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0
86.55.56.229,2,2,2.0,0.011049723756906077,181.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.55.63.31,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.55.69.242,11,6,2.75,0.007208387942332897,152.6,11,26,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.55.7.86,52,52,52.0,1.1555555555555554,0.8823529411764706,51,46,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
86.55.7.91,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.55.71.199,2,2,2.0,0.2857142857142857,7.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.55.71.234,5,3,2.5,0.01953125,64.0,5,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.55.74.48,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
86.55.78.230,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
87.229.108.212,2,2,2.0,0.1111111111111111,18.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
87.250.224.78,1,1,1.0,1.0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
87.250.224.85,1,1,1.0,1.0,0.0,1,10,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
87.251.148.24,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
87.251.155.150,27,27,27.0,1.0384615384615385,1.0,27,26,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
88.99.136.237,1,1,1.0,1.0,0.0,1,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
88.99.2.203,1,1,1.0,1.0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
89.165.19.187,4,3,2.0,0.007797270955165692,171.0,4,10,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.165.78.8,2,2,2.0,2.0,1.0,2,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.196.14.184,45,27,22.5,0.22959183673469388,4.454545454545454,38,35,0,0.1111111111111111,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0
89.196.15.167,168,139,84.0,0.4628099173553719,2.1736526946107784,152,139,0,0.007194244604316547,0.0,0.0,1.0,0.005952380952380952,11,0,0,0.0,0.0,0.0
89.196.174.69,16,8,8.0,0.05755395683453238,18.533333333333335,16,39,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.196.184.126,6,4,3.0,0.0060790273556231,197.4,6,15,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.196.196.194,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.196.21.234,38,38,38.0,1.4074074074074074,0.7297297297297297,38,39,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.196.28.78,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.196.86.147,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.196.86.202,12,12,12.0,6.0,0.18181818181818182,7,1,8,0.6666666666666666,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
89.196.88.186,3,3,3.0,0.125,12.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.198.100.185,6,6,6.0,0.3,4.0,6,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.198.111.226,11,11,11.0,2.75,0.4,11,18,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.198.116.98,2,2,2.0,0.05,40.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.198.12.30,3,3,3.0,0.04285714285714286,35.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.198.124.86,7,3,2.3333333333333335,0.013182674199623353,88.5,7,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.198.162.19,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.198.174.208,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.198.184.125,12,9,4.0,0.0032546786004882017,335.1818181818182,12,29,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.198.187.17,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.198.187.220,9,4,2.25,0.008166969147005444,137.75,1,0,0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,0.0
89.198.193.18,7,5,2.3333333333333335,0.005010737294201861,232.83333333333334,7,19,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.198.2.52,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
89.198.226.251,2,2,2.0,0.11764705882352941,17.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.198.36.172,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.198.4.50,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.198.44.234,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.199.100.90,15,11,7.5,0.08522727272727272,12.571428571428571,15,21,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.199.112.227,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.199.115.156,6,4,3.0,0.004966887417218543,241.6,6,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.199.116.148,2,2,2.0,0.16666666666666666,12.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.199.117.168,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.199.136.3,2,2,2.0,0.13333333333333333,15.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.199.138.136,55,54,27.5,0.7236842105263158,1.4074074074074074,53,53,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0
89.199.165.30,5,3,1.6666666666666667,0.0054585152838427945,229.0,5,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.199.187.144,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
89.199.193.251,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
